Student Name,Student ID,Major
Alexander Gonzalez,SID64058,Psychology
Ethan Taylor,SID64059,Medicine
David Smith,SID64060,Literature
Maria Nelson,SID64061,Biology
John Haney,SID64062,Biology
Melissa Mcfarland,SID64063,Computer Science
Victoria Brown,SID64064,Literature
Lauren Smith,SID64065,Economics
Jerry Smith,SID64066,Mathematics
Kayla Martin,SID64067,Art
Audrey Kelly,SID64068,Computer Science
Brianna Anderson,SID64069,Economics
William Thompson,SID64070,Medicine
Brian Odonnell,SID64071,Literature
Lisa Williams,SID64072,Biology
Megan Williams,SID64073,History
Tracy Gonzalez,SID64074,Physics
William Benson,SID64075,Philosophy
Cory Reynolds,SID64076,Biology
Dr. Dustin Mcguire MD,SID64077,Literature
James Miller,SID64078,Physics
Rachel Molina,SID64079,Physics
Victor Mclaughlin,SID64080,Psychology
Candace Adams,SID64081,Economics
Christy Guzman,SID64082,Computer Science
Jodi Campbell,SID64083,Computer Science
Christopher Elliott,SID64084,Philosophy
Rebecca Payne,SID64085,History
Dawn Weaver,SID64086,Computer Science
Joel Hodge,SID64087,Psychology
Daniel Rios,SID64088,Engineering
Holly Johns,SID64089,Philosophy
Kayla Rodriguez,SID64090,Psychology
Jaime Jones,SID64091,History
Anna Dennis,SID64092,Medicine
Christy Cook,SID64093,Art
Samuel Klein,SID64094,Biology
Sharon Thomas,SID64095,Physics
Nicholas Lee,SID64096,Literature
Joy Garcia,SID64097,Biology
Megan Garcia,SID64098,Literature
Kimberly Schroeder,SID64099,Computer Science
George Jimenez,SID64100,Art
Donna Luna,SID64101,Physics
Erika Russell,SID64102,Economics
Richard Barton,SID64103,Economics
Jonathon Woods,SID64104,Engineering
Kaylee West,SID64105,Art
Stephen Hale,SID64106,Medicine
Jeffery Rocha,SID64107,Economics
Scott Williams,SID64108,Medicine
Laura Smith,SID64109,Computer Science
Daniel Hicks,SID64110,Psychology
Curtis Ford,SID64111,Biology
Brian Kennedy,SID64112,Literature
Glenn Mann,SID64113,Engineering
Cheyenne Guzman,SID64114,Physics
Edward Willis,SID64115,History
John Bridges,SID64116,Economics
Tyler Ford,SID64117,Philosophy
Stephanie Walsh,SID64118,Engineering
Annette Robinson,SID64119,Economics
Robert Myers,SID64120,Engineering
Laura Bennett,SID64121,Mathematics
Donald Stokes,SID64122,Psychology
Sara Orozco,SID64123,Psychology
Jonathan Fleming,SID64124,Engineering
William Richardson,SID64125,Philosophy
Katherine Merritt,SID64126,Literature
Maureen Williams,SID64127,Art
David Bell,SID64128,Art
Patrick Ortega,SID64129,Philosophy
Veronica Martin,SID64130,Mathematics
Ethan Barber,SID64131,Mathematics
Robert Phillips,SID64132,Computer Science
Kevin Scott,SID64133,Literature
Daniel Miller,SID64134,Literature
Sean Miranda,SID64135,Psychology
Jesus Jones,SID64136,Psychology
Mary Carter,SID64137,Physics
Carl Donaldson,SID64138,Medicine
Patricia Rodriguez,SID64139,Biology
Jessica Hawkins,SID64140,Literature
Rickey Martin,SID64141,Philosophy
Victoria Armstrong,SID64142,Psychology
Heather Christensen,SID64143,Mathematics
Jennifer Johnson,SID64144,Art
Reginald Rodriguez,SID64145,Mathematics
Kristopher Johnson,SID64146,Art
Paula Gray,SID64147,Engineering
Laura Wells,SID64148,Physics
Alexander Sweeney,SID64149,Biology
Michael Greene III,SID64150,Psychology
Pamela Hardin,SID64151,Computer Science
Emily Davis,SID64152,Art
Patricia Ortega,SID64153,Philosophy
Andrew Hunt,SID64154,Physics
Terry Campbell,SID64155,Biology
Victoria Williams,SID64156,Medicine
Tamara Yu,SID64157,History
Diane Haynes,SID64158,Mathematics
Jonathan Holmes,SID64159,History
Lisa Williams,SID64160,Biology
Brooke Thomas,SID64161,Philosophy
Jennifer Schultz,SID64162,History
Jennifer Thomas,SID64163,Mathematics
Shannon Gutierrez,SID64164,Economics
Debra Houston,SID64165,Engineering
April Clements MD,SID64166,Medicine
Randy Boyd,SID64167,Philosophy
Pamela Caldwell,SID64168,Computer Science
Troy Fuller,SID64169,Computer Science
Joshua Hall,SID64170,Engineering
Aaron Mcknight,SID64171,Psychology
Jennifer Leach,SID64172,Art
Adam Jordan,SID64173,Art
William Johnson III,SID64174,Engineering
Michele Mitchell,SID64175,Engineering
Kimberly Moore,SID64176,Medicine
Robert Baker,SID64177,Art
Victor Wilson,SID64178,Literature
Shirley Jones,SID64179,Medicine
Michelle Martinez,SID64180,Psychology
Courtney Stevens,SID64181,Physics
Edward Lee,SID64182,Psychology
Rebecca Blair,SID64183,Philosophy
Bruce Herman,SID64184,Psychology
Richard Davidson,SID64185,Economics
Jacqueline Peterson,SID64186,Economics
Latoya Woods,SID64187,Art
David Jackson,SID64188,Psychology
Sean Cowan,SID64189,Philosophy
Nicole Martinez,SID64190,Computer Science
Justin Shea,SID64191,Medicine
Nicholas Ray DVM,SID64192,Literature
Daniel Nelson,SID64193,History
Aimee Perkins,SID64194,Mathematics
Rachel Hodge,SID64195,Philosophy
Mary Anderson,SID64196,Computer Science
Dr. Anita Hernandez,SID64197,Mathematics
Patty Bryant,SID64198,Literature
Charlotte Horn,SID64199,Mathematics
Sarah Miles,SID64200,Biology
Steven Rodriguez,SID64201,Psychology
Joseph Henson III,SID64202,Computer Science
Stephen Kelly,SID64203,Psychology
Katherine Bryant,SID64204,Philosophy
Lauren Alvarez,SID64205,Biology
Debbie Pham,SID64206,Mathematics
Felicia Morgan,SID64207,Engineering
Danielle Anderson,SID64208,Philosophy
Joseph Bailey,SID64209,Physics
Robert Cruz,SID64210,Art
Tina Sparks,SID64211,Economics
Joseph Dillon,SID64212,Literature
Julie Doyle,SID64213,Psychology
Carol Wilson,SID64214,Literature
Marissa Bailey,SID64215,Physics
Jennifer Peterson,SID64216,Medicine
Erika Garcia,SID64217,History
Lauren Taylor,SID64218,Literature
Jeremiah Lopez,SID64219,Literature
Chelsea Harvey,SID64220,Biology
Joshua Flores,SID64221,Economics
Scott Martin,SID64222,Physics
Robert Moore,SID64223,Physics
Mary Dominguez MD,SID64224,Mathematics
Maria Parker,SID64225,Art
Timothy Blair,SID64226,Mathematics
Caroline Edwards,SID64227,Mathematics
Eric Mitchell,SID64228,Psychology
Robert Lowe,SID64229,History
Keith Gaines,SID64230,Philosophy
Brandon Bishop,SID64231,Mathematics
Judith Stewart,SID64232,Literature
Molly Wells,SID64233,Psychology
John Moyer,SID64234,Biology
Brooke Davies,SID64235,Philosophy
William Moore,SID64236,Medicine
Charles Buck DDS,SID64237,Art
Adrian Kent,SID64238,Mathematics
Karen Jones,SID64239,Medicine
John Turner,SID64240,Medicine
Amanda Lindsey,SID64241,Psychology
Danny Santos,SID64242,Computer Science
Leslie Weeks DDS,SID64243,Physics
Keith Dunn,SID64244,Psychology
Brittney Lowe,SID64245,History
Zachary Skinner,SID64246,Literature
Jonathan Sanders,SID64247,Computer Science
Kara Norman,SID64248,Philosophy
Jennifer Moreno,SID64249,Medicine
Richard Hunter,SID64250,History
Joshua Chavez,SID64251,Psychology
Robert Vazquez,SID64252,Computer Science
Kelly Gates,SID64253,Philosophy
Christian Cooke,SID64254,Economics
Rebecca Newman,SID64255,History
Brittany Alexander,SID64256,Psychology
Luke Cook,SID64257,Medicine
Kyle Adams,SID64258,Computer Science
Jacob White,SID64259,Engineering
Brian Wilson,SID64260,Mathematics
Julie Ruiz,SID64261,Engineering
Kimberly Cunningham,SID64262,History
Jonathan Ponce,SID64263,Mathematics
Heidi Gonzalez,SID64264,Medicine
Jeremy Walsh,SID64265,Art
Susan Holder,SID64266,Economics
Leah Simpson,SID64267,Economics
Melissa Jenkins,SID64268,Mathematics
Michelle Davila,SID64269,Physics
Abigail Hoffman,SID64270,Literature
Jeffrey Duffy,SID64271,Engineering
Richard Garcia,SID64272,Art
Christopher Logan,SID64273,Philosophy
Ethan Nguyen,SID64274,Mathematics
Lisa Evans,SID64275,Philosophy
Antonio Miller,SID64276,Engineering
Robin Walton DDS,SID64277,Computer Science
Tammy Petersen,SID64278,Biology
Mrs. Jessica Riley,SID64279,Computer Science
Diana Mcmahon,SID64280,Medicine
Laura Holloway,SID64281,Engineering
William Fox,SID64282,Psychology
Amanda Nichols,SID64283,Art
Eric Taylor,SID64284,Engineering
Alexis Glass DVM,SID64285,Art
David Figueroa,SID64286,Mathematics
Travis Henderson,SID64287,Biology
Tristan Campbell,SID64288,Physics
Justin Matthews,SID64289,Biology
Robert Tyler,SID64290,Philosophy
Kyle Warren,SID64291,Psychology
Angela Wheeler,SID64292,Physics
Debra Landry,SID64293,Philosophy
Ricky Mccann,SID64294,Art
Kenneth Stevens,SID64295,Art
Barbara Colon,SID64296,Economics
Jessica Turner,SID64297,Physics
Matthew Chen,SID64298,Physics
Jenna Alexander,SID64299,Psychology
Jonathan Morgan,SID64300,Physics
Heather Swanson,SID64301,Economics
Lee Simpson,SID64302,Literature
Jonathan Sullivan,SID64303,Physics
Randy Greer,SID64304,History
Brandi Mendez,SID64305,Computer Science
Aaron Perkins,SID64306,Literature
James Brown,SID64307,Psychology
Katherine Harris,SID64308,Engineering
Maria Martinez,SID64309,Medicine
Rose Thomas,SID64310,Economics
Kara Scott,SID64311,History
Mitchell Barnes,SID64312,Engineering
Tommy King,SID64313,Philosophy
Christopher Craig,SID64314,Philosophy
Brian Lopez,SID64315,Art
Alexandra Peterson,SID64316,Physics
Olivia Peterson,SID64317,History
Anna Wood,SID64318,Engineering
Brian Harper,SID64319,Biology
Melanie Wood,SID64320,Mathematics
Kelly Carlson,SID64321,History
Shawn Tapia,SID64322,History
Jennifer Blair,SID64323,Economics
Ryan Turner,SID64324,Mathematics
Charlotte Perez,SID64325,Psychology
Brian Lopez,SID64326,Art
Anthony Sanchez,SID64327,Economics
Jaclyn Ballard,SID64328,Biology
Hannah Pittman,SID64329,Literature
Carol Roberts,SID64330,Psychology
Mitchell Jones,SID64331,Mathematics
Melissa Stewart,SID64332,Mathematics
Deanna Hamilton,SID64333,Computer Science
Lisa Mcdonald,SID64334,Art
John Wilkerson,SID64335,Economics
Joshua Peters,SID64336,Medicine
Maxwell Gardner,SID64337,Physics
Kathy Baird,SID64338,Art
Anna Allison,SID64339,Mathematics
James Stein,SID64340,Art
Samantha Montgomery,SID64341,Physics
Rhonda Becker,SID64342,Art
Angela Miller,SID64343,Economics
Michael Conley,SID64344,Economics
Bruce Lewis,SID64345,Physics
Jacqueline Parker,SID64346,Biology
Kathleen Brady,SID64347,Art
Juan Wilson,SID64348,History
Dalton Davis,SID64349,Biology
Nicole Hudson,SID64350,Biology
Katie Thompson,SID64351,Medicine
William Cruz,SID64352,Engineering
Joshua Malone,SID64353,Philosophy
David Lang,SID64354,History
Angela Callahan,SID64355,Engineering
Sandra Johnson,SID64356,Philosophy
Caitlin Diaz,SID64357,Literature
Susan Jordan,SID64358,Psychology
April Rivera,SID64359,Mathematics
Brianna Hall,SID64360,Engineering
Tammy Chavez,SID64361,History
Sheri Walker,SID64362,Art
Pamela Leblanc,SID64363,Art
Sarah Allen,SID64364,Economics
Donna Smith,SID64365,Biology
Tiffany Erickson,SID64366,History
Andrew Miller,SID64367,Mathematics
David Wiggins,SID64368,Medicine
Tammy Fritz,SID64369,Computer Science
Jeffrey Oconnor,SID64370,Literature
Cynthia Miller,SID64371,Psychology
James Thomas,SID64372,Philosophy
Lisa Wilson,SID64373,Medicine
Tracey Gould,SID64374,Computer Science
Kelly Sandoval,SID64375,Engineering
Victoria Williams,SID64376,Art
Kimberly Santos,SID64377,Physics
Kenneth Terrell,SID64378,Engineering
Rebecca Thompson,SID64379,Biology
Carl Obrien,SID64380,Psychology
Amber Fields,SID64381,Engineering
John Blair,SID64382,Physics
Daniel Jones,SID64383,Art
Frances Galloway,SID64384,Physics
Larry Turner,SID64385,Mathematics
Diana Campbell,SID64386,Medicine
Mary Hess,SID64387,Medicine
Kenneth Simpson,SID64388,Biology
Dawn Benson,SID64389,Computer Science
Cassidy Beard,SID64390,Art
Charles Chavez,SID64391,Biology
William Adkins,SID64392,Engineering
William Cooley,SID64393,Computer Science
John Leblanc,SID64394,Philosophy
Kristie English,SID64395,Physics
Melinda Carroll,SID64396,Philosophy
Dawn Little,SID64397,Engineering
Jack White,SID64398,Medicine
Annette Francis,SID64399,Engineering
Jennifer Kim,SID64400,Psychology
Jerry Moore,SID64401,Psychology
Robert Chavez,SID64402,Mathematics
Anna Lane,SID64403,Psychology
Ashley Hood,SID64404,History
Brent Clayton,SID64405,Economics
Andrea Moore,SID64406,Mathematics
Kristin Rowland,SID64407,Art
Mark Williamson,SID64408,Biology
Melissa Mckinney,SID64409,Economics
Jacob Scott,SID64410,Medicine
Juan Sutton,SID64411,Biology
Dorothy Brown,SID64412,Literature
Candice Elliott,SID64413,Economics
Cheryl Holland,SID64414,Medicine
Alejandro Gonzales,SID64415,Medicine
Juan Alexander,SID64416,Art
Julie Thomas,SID64417,Literature
Adrian Martin,SID64418,Philosophy
Kyle Dominguez,SID64419,Physics
Joseph Hernandez,SID64420,Biology
Angela Medina,SID64421,History
Bryan Ingram,SID64422,History
Samuel Hill,SID64423,History
Christopher Ayers,SID64424,Psychology
Terry Johnston,SID64425,Mathematics
Kristi Jennings,SID64426,Art
John Stevenson,SID64427,Mathematics
Benjamin Callahan,SID64428,Engineering
Michael Johnson,SID64429,Biology
Daniel Shepard,SID64430,History
Teresa Ortiz,SID64431,Art
Christine Ashley,SID64432,Literature
Amber Henry,SID64433,Engineering
Joshua Pena,SID64434,Mathematics
Heather Walton,SID64435,Physics
Larry Williams,SID64436,History
Jessica Boyle,SID64437,Psychology
Sarah Brown,SID64438,Literature
Dennis Harrison,SID64439,Engineering
Justin Padilla,SID64440,Physics
Austin Kim,SID64441,Art
Michael Stewart,SID64442,Economics
Kimberly Smith,SID64443,Engineering
Carolyn Morris,SID64444,History
Mr. Marcus Robbins Jr.,SID64445,Economics
Joshua Campos,SID64446,Computer Science
Sherri Murillo,SID64447,Psychology
Gary Sullivan,SID64448,Economics
Scott Lang,SID64449,Art
Deanna Leon,SID64450,History
Mitchell King,SID64451,Philosophy
Daniel Robinson,SID64452,Economics
Daniel George,SID64453,Computer Science
Bradley Weiss,SID64454,Medicine
Elizabeth Alvarado,SID64455,Computer Science
Tracy Glass,SID64456,Psychology
Mr. Joseph Wilson,SID64457,Medicine
Michael Hogan,SID64458,Psychology
Christopher Sexton,SID64459,Economics
Amanda French,SID64460,Mathematics
Leslie Haynes,SID64461,Literature
Matthew Franklin,SID64462,Mathematics
Nicole Mercer DDS,SID64463,Medicine
Angela Daugherty,SID64464,Engineering
Cassandra Cruz,SID64465,Mathematics
Stacie Baker,SID64466,Physics
Maurice Vasquez,SID64467,Engineering
Jesse Crane,SID64468,Computer Science
Vanessa Price,SID64469,Philosophy
Eddie Hayes MD,SID64470,Computer Science
Brian Allison,SID64471,Philosophy
Casey Thompson,SID64472,Economics
Jessica Bennett,SID64473,Philosophy
Elizabeth Glover,SID64474,Mathematics
Jeffrey Smith,SID64475,Psychology
Tyler West,SID64476,Literature
Jacob Garcia,SID64477,Computer Science
Wendy Duran,SID64478,Literature
John Brown,SID64479,Engineering
Bernard Valencia,SID64480,Mathematics
Cynthia Olson,SID64481,Economics
Melissa Rojas,SID64482,Literature
Karen Potter,SID64483,Economics
Brian Richardson,SID64484,Computer Science
Kevin Nelson,SID64485,Psychology
Tracy Martinez,SID64486,Mathematics
Laurie Mckay,SID64487,Art
Edward Martinez,SID64488,Philosophy
Brendan Moody,SID64489,History
Emily Mclean,SID64490,History
William Sanders,SID64491,Biology
David Johnson,SID64492,Biology
Robert Kim,SID64493,Physics
Kelly James,SID64494,Medicine
Timothy Cortez,SID64495,Mathematics
Shannon Reed,SID64496,Mathematics
Heather Ruiz,SID64497,Medicine
Brandon Avila,SID64498,Physics
Martha Christensen,SID64499,Psychology
William Davis,SID64500,Economics
James Mendoza,SID64501,Economics
Mary Lee,SID64502,Psychology
Aaron Leon,SID64503,Literature
Nicole Hernandez,SID64504,Physics
Mark Hill,SID64505,Literature
Stanley Foster,SID64506,Economics
Leslie Black,SID64507,Engineering
Jesse Santiago,SID64508,Physics
Jacqueline Fowler,SID64509,Psychology
Lisa Miller,SID64510,Philosophy
Timothy Willis,SID64511,Philosophy
Jacob Adams,SID64512,Mathematics
Michelle Smith,SID64513,Psychology
Mrs. Barbara Manning,SID64514,Medicine
Michael Cole,SID64515,Medicine
Richard Jones,SID64516,Psychology
Gary Haney,SID64517,Mathematics
Jill Rodriguez,SID64518,Medicine
Jeffrey Williams,SID64519,Physics
Kelly Hess,SID64520,Art
Lisa Fernandez,SID64521,Psychology
Brooke Richards,SID64522,Literature
Katherine Salazar DVM,SID64523,Literature
Joseph Thompson,SID64524,Psychology
Scott Ramos,SID64525,Physics
Randy Olson,SID64526,Art
Anna Gutierrez,SID64527,Engineering
Lance Johnston,SID64528,Art
Jennifer Ponce,SID64529,Art
Rachel Anderson,SID64530,Physics
Andrew Walton,SID64531,Economics
Shane Adams,SID64532,Philosophy
Shannon Tyler,SID64533,History
Julia Abbott,SID64534,Art
Ryan Ward,SID64535,Art
Isaac Hickman,SID64536,Physics
Craig Johnson,SID64537,Computer Science
Adam Robinson,SID64538,Medicine
Cynthia Garcia,SID64539,Psychology
Jennifer Johnson,SID64540,Philosophy
Henry Pearson,SID64541,Biology
James Hendrix,SID64542,Engineering
Kaylee Turner,SID64543,History
Jared Jones,SID64544,Mathematics
Ryan Humphrey,SID64545,Economics
Latasha Vincent,SID64546,Engineering
Ashley Kent,SID64547,Philosophy
Paul Bailey,SID64548,Computer Science
Lorraine Hart,SID64549,Philosophy
Patrick Hunt,SID64550,Philosophy
Diana Orr,SID64551,Literature
Larry Howe,SID64552,Engineering
Hannah Summers,SID64553,Biology
Kelly Lucas,SID64554,Physics
Thomas Singleton,SID64555,History
Sarah Thomas,SID64556,Engineering
Jacob Lucas,SID64557,Engineering
Douglas Cox,SID64558,Medicine
Melanie Brown,SID64559,History
Christopher Ward,SID64560,Psychology
William Wong,SID64561,Medicine
Lindsay Ramos,SID64562,Mathematics
James Carrillo,SID64563,Mathematics
Jose Schwartz,SID64564,Philosophy
Timothy Castillo,SID64565,Engineering
Angel Jackson,SID64566,History
Dr. Benjamin Wilson DDS,SID64567,Computer Science
Katherine Neal,SID64568,Economics
Heather Vincent,SID64569,Engineering
Jeff Parker,SID64570,Medicine
Abigail Adams,SID64571,Medicine
Jacob Robinson,SID64572,History
Amy Carrillo,SID64573,Art
Annette Alvarez,SID64574,Economics
Anthony Anderson,SID64575,Mathematics
Lauren Evans,SID64576,Engineering
Marc Fisher,SID64577,Psychology
Jeremy Chaney,SID64578,Art
Richard Shepherd,SID64579,Art
Mark Brewer,SID64580,Art
Matthew Stone,SID64581,Engineering
Jennifer Burke,SID64582,Economics
Daniel Brown,SID64583,Biology
Matthew Collins,SID64584,Economics
Kelly Finley,SID64585,Physics
Jessica Salinas,SID64586,Mathematics
Scott Jackson,SID64587,Art
Michael Smith,SID64588,Philosophy
Russell Lynch,SID64589,Psychology
Sabrina Bishop,SID64590,Art
Teresa Scott,SID64591,Engineering
Cynthia Brown,SID64592,Biology
Savannah Nguyen,SID64593,Biology
Timothy Nichols,SID64594,Art
Daniel Welch,SID64595,Biology
Johnny Branch,SID64596,Literature
Erin White,SID64597,Philosophy
Jamie Norris,SID64598,Physics
Melissa Nichols,SID64599,Computer Science
Leslie Fields,SID64600,Philosophy
Michelle Whitaker,SID64601,Engineering
James Shelton,SID64602,Medicine
Christopher Walters,SID64603,Biology
Edward Koch,SID64604,Mathematics
Samantha Nichols,SID64605,Art
Stephanie Payne,SID64606,Literature
Shane Shields,SID64607,Psychology
Marvin Singh,SID64608,Philosophy
Douglas Scott,SID64609,Engineering
Deborah Skinner,SID64610,Economics
Greg Wells,SID64611,Literature
Samantha Pruitt,SID64612,Physics
Amanda Harmon,SID64613,Psychology
Jonathan Martinez,SID64614,Psychology
Deborah Taylor,SID64615,History
Christopher Becker,SID64616,Biology
Taylor Williams,SID64617,Mathematics
Devon Wagner,SID64618,Economics
Lori Patel,SID64619,Computer Science
Theresa Brown,SID64620,Art
Carl Gates,SID64621,Medicine
Jillian Santiago,SID64622,Computer Science
Leslie Gibson,SID64623,Literature
Joseph Alexander,SID64624,Engineering
Ethan Stephens,SID64625,Philosophy
Paige Jones,SID64626,Philosophy
